股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),快照时间,现价,涨幅,周转率,成交额,成交额_亿元,流通市值_亿元,总市值_亿元,市盈率_TTM,市净率,股息率_TTM,52周最高,52周最低,日线日期,收盘价,信号价,MA5,MA10,MA20,MA60,MA120,RSI14,5日涨幅,20日涨幅,60日涨幅,120日涨幅,5日均成交额,20日均成交额,20日回撤,日线样本数,财报期,营收,营收同比,归母净利润,归母净利润同比,毛利率,ROE,资产负债率,每股净资产,每股收益,月涨幅分位,年涨幅分位,换手率分位,成交额分位,60日涨幅分位,120日涨幅分位,52周位置,距52周高点比例,基本面打分,基本面依据,短期走势打分,短期依据,中期走势打分,中期依据,综合打分,综合排名
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,68.3,108.2,2026-05-20 15:00:00,323.84,6.53,5.62,3105232036.0,31.05232036,566.70185201,566.7018520064,68.901,12.35,0.154,330.44,129.7107,2026-05-20,323.84,323.84,292.84,281.491,265.77,256.02,245.83866666666665,73.2312130787196,12.836236933797895,32.17959183673469,21.716905961061393,61.403508771929815,2514151396.0,1724084574.95,0.0,1654,2026-03-31,723928401.13,32.761799,207668028.8,23.007228,55.4642,5.7,15.6957,26.2216,1.23,0.6085271317829457,0.5891472868217055,0.44573643410852715,0.5736434108527132,0.359375,0.48412698412698413,0.9671198972945154,0.9800266311584553,84.0,CMP设备、龙头、产能领先；总市值567亿，处于进可攻退可守区间；PE(TTM)68.9倍；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0%,73.4,月涨幅分位61%；换手率5.62%；成交额31.1亿；价在MA20上方,81.5,60日涨幅分位36%；52周位置97%；20日回撤0.0%,80.1,11
000988,华工科技,光模块,高速光模块,全能龙头、NPO落地、国资背景、协同布局,78.5,115.2,2026-05-20 15:04:18,163.42,3.17,13.0,21573382998.7,215.733829987,1642.34756067,1643.1925237794,96.695,14.059,0.152,170.88,41.2316,2026-05-20,163.42,163.42,148.116,144.459,131.3955,115.841,96.56683333333334,78.5394551732958,15.003518648838842,40.058279053822396,118.41753541833735,127.98549107142851,15622056469.2,12676519747.05,0.0,6213,2026-03-31,4265855702.83,27.131332,638461927.07,55.758701,19.8116,5.61,48.7517,11.6235,0.64,0.8023255813953488,0.689922480620155,0.8294573643410853,0.9689922480620154,0.90625,0.7857142857142857,0.942459760398123,0.9563436329588014,63.0,高速光模块、龙头、国资背景；总市值1643亿，弹性或空间略受限；PE(TTM)96.7倍，增速能部分消化估值；毛利率19.8%，利润垫偏薄；ROE 5.6%；营收同比27.1%；利润同比55.8%,87.9,月涨幅分位80%；换手率13.00%；成交额215.7亿；价在MA20上方,95.1,60日涨幅分位91%；52周位置94%；20日回撤0.0%,80.1,11
002281,光迅科技,光模块,硅光模块、高速光芯片、光纤光缆,国家队龙头、全产业链、双轨覆盖、技术储备,120.5,185.6,2026-05-20 15:04:12,236.4,2.39,9.85,18128303640.82,181.2830364082,1842.73509701,1906.981477728,184.06,18.442,,246.8,40.304,2026-05-20,236.4,236.4,215.496,202.075,167.3215,114.05933333333333,90.89016666666666,88.64360491579427,19.412032126079716,102.34528802533598,238.052338052338,315.46572934973636,16949184083.4,12866407505.3,0.0,3997,2026-03-31,2773352847.92,24.794905,239931671.46,59.755889,26.8326,2.35,43.1308,12.8185,0.3,0.9922480620155039,0.9844961240310077,0.7054263565891473,0.937984496124031,0.9921875,0.9841269841269841,0.9496358282969162,0.9578606158833063,58.0,硅光模块、高速光芯片、光纤光缆、国家队龙头、龙头、全产业链；总市值1907亿，弹性或空间略受限；PE(TTM)184.1倍；毛利率26.8%，处于一般水平；ROE 2.4%偏低；营收同比24.8%；利润同比59.8%,90.3,月涨幅分位99%；换手率9.85%；成交额181.3亿；价在MA20上方,98.9,60日涨幅分位99%；52周位置95%；20日回撤0.0%,80.0,13
688313,仕佳光子,光模块,硅光模块,硅光黑马、无源龙头、自主可控、技术壁垒,85.2,125.3,2026-05-20 15:00:00,184.9,6.69,7.27,5918115126.0,59.18115126,835.72272047,835.722720472,211.463,50.391,0.162,193.56,27.1564,2026-05-20,184.9,184.9,177.952,177.481,157.945,112.82566666666666,99.54899999999999,72.2947131608549,2.9166202827563215,46.99101677398838,120.46023607964709,136.50550012790995,5242096447.6,5866031861.15,0.0,1387,2026-03-31,576592985.36,32.183262,116175902.84,24.659751,34.1319,7.24,38.4645,3.6693,0.257,0.8294573643410853,0.8410852713178295,0.5891472868217055,0.7674418604651163,0.921875,0.8095238095238095,0.9479578566809853,0.9552593511056003,64.0,硅光模块、龙头、自主可控；总市值836亿，体量适中；PE(TTM)211.5倍；毛利率34.1%，盈利能力良好；ROE 7.2%；营收同比32.2%；利润同比24.7%,85.3,月涨幅分位83%；换手率7.27%；成交额59.2亿；价在MA20上方,95.8,60日涨幅分位92%；52周位置95%；20日回撤0.0%,79.9,14
000021,深科技,芯片智造,存储芯片,核心供应商、国产替代,92.3,145.6,2026-05-20 15:04:54,37.85,0.48,19.12,11645151564.81,116.4515156481,595.76803858,595.85535853,49.699,4.46,0.581,39.99,16.62,2026-05-20,37.85,37.85,36.11,34.3,31.752500000000005,30.628833333333333,28.492416666666664,80.09845288326302,9.361456226524133,30.517241379310356,34.601706970128035,54.11237785016287,7615214561.8,4020744840.7,0.0,7726,2026-03-31,3723775220.39,10.673867,242178267.01,35.348679,17.0662,1.83,41.6829,8.4868,0.1539,0.9108527131782945,0.8953488372093024,0.937984496124031,0.875968992248062,0.4921875,0.42063492063492064,0.9084296106118955,0.9464866216554139,69.0,存储芯片、国产替代、核心供应商、核心；总市值596亿，处于进可攻退可守区间；PE(TTM)49.7倍，增速能部分消化估值；毛利率17.1%，利润垫偏薄；ROE 1.8%偏低；营收同比10.7%；利润同比35.3%,90.4,月涨幅分位91%；换手率19.12%；成交额116.5亿；价在MA20上方,82.7,60日涨幅分位49%；52周位置91%；20日回撤0.0%,79.5,15
688008,澜起科技,芯片智造,存储芯片,内存接口龙头、技术标杆,111.9,180.3,2026-05-20 15:00:00,257.3,4.12,6.52,19129283434.0,191.29283434,2949.75543853,3144.720654033,122.955,15.086,0.224,282.0,74.6702,2026-05-20,257.3,257.3,253.092,243.436,206.3925,167.04100000000003,151.33058333333332,76.6538798034861,-0.5795981452859311,70.64597426714418,51.44202472042379,112.2937293729373,22819460181.8,16366583712.9,-2.934963030028659,1654,2026-03-31,1460718316.43,19.514563,847375292.29,61.30464,69.7882,5.39,4.1745,17.0559,0.73,0.9767441860465116,0.9767441860465116,0.5116279069767442,0.9612403100775194,0.6875,0.7301587301587301,0.8808661369470284,0.9124113475177306,67.0,存储芯片、龙头、技术标杆；总市值3145亿，体量偏大导致赔率下降；PE(TTM)123.0倍；毛利率69.8%，盈利壁垒强；ROE 5.4%；营收同比19.5%；利润同比61.3%,85.4,月涨幅分位98%；换手率6.52%；成交额191.3亿；价在MA20上方,89.3,60日涨幅分位69%；52周位置88%；20日回撤-2.9%,79.2,16
300666,江丰电子,芯片智造,靶材,高纯靶材龙头、产能领先,68.3,105.2,2026-05-20 15:34:36,213.68,-0.12,7.13,3324368874.79,33.2436887479,472.48020725,566.9372354344,102.699,10.938,0.18,218.0,67.7,2026-05-20,213.68,213.68,199.746,191.173,179.148,158.13033333333334,129.54808333333332,73.05954413093684,14.727516778523487,34.0358800652365,63.50141556354734,133.81113907429696,3555723473.0,2696992954.95,-0.11686065535455592,2146,2026-03-31,1305505300.03,30.491723,209746920.31,33.416062,32.856,4.13,57.6862,19.5355,0.79,0.6085271317829457,0.5310077519379846,0.5813953488372093,0.5891472868217055,0.78125,0.8015873015873016,0.9712574850299401,0.9801834862385321,70.0,龙头、产能领先；总市值567亿，处于进可攻退可守区间；PE(TTM)102.7倍；毛利率32.9%，盈利能力良好；ROE 4.1%偏低；营收同比30.5%；利润同比33.4%,75.0,月涨幅分位61%；换手率7.13%；成交额33.2亿；价在MA20上方,93.2,60日涨幅分位78%；52周位置97%；20日回撤-0.1%,78.5,17
300502,新易盛,光模块,高速光模块、LPO模块、硅光模块,全球第二、北美核心、LPO标杆、高毛利,98.3,150.6,2026-05-20 15:34:48,587.97,2.7,3.69,19111134320.31,191.1113432031,5205.83588514,5844.4765517664,54.42,28.679,0.17,653.7,77.4593,2026-05-20,587.97,587.97,597.6679999999999,588.8720000000001,573.8605,482.4256666666667,438.914,61.319258822996424,-6.521566320609229,-0.17487266553479763,58.20104396491417,88.63330125120311,20347578212.4,23514780891.3,-6.521566320609229,2478,2026-03-31,8337902040.74,105.759481,2780222960.23,76.799832,49.161,14.52,31.035,20.5015,2.8,0.937984496124031,0.9341085271317829,0.24806201550387597,0.9534883720930233,0.7421875,0.6428571428571429,0.8859330831716676,0.899449288664525,79.0,高速光模块、硅光模块、高毛利、核心；总市值5844亿，体量偏大导致赔率下降；PE(TTM)54.4倍，增速能部分消化估值；毛利率49.2%，盈利能力优秀；ROE 14.5%；营收同比105.8%；利润同比76.8%,66.1,月涨幅分位94%；换手率3.69%；成交额191.1亿；价在MA20上方,89.6,60日涨幅分位74%；52周位置89%；20日回撤-6.5%,78.3,18
300346,南大光电,芯片智造,光刻胶,ArF龙头、产能领先,72.5,115.6,2026-05-20 15:34:33,59.98,3.52,14.87,5800691828.83,58.0069182883,393.46282659,414.55591041939994,118.99,11.515,0.767,64.7179,29.5425,2026-05-20,59.98,59.98,57.23,56.440999999999995,54.00449999999999,50.73266666666667,49.673,71.26436781609195,4.567642956764284,21.78680203045684,11.23887240356083,63.07775965198476,4079224456.8,3172305297.2,0.0,3281,2026-03-31,661579878.18,5.454442,124201774.05,29.970982,41.8612,3.5,33.8697,5.2088,0.18,0.748062015503876,0.7325581395348837,0.8914728682170543,0.751937984496124,0.2421875,0.5,0.86530643574771,0.9267915059048578,71.0,光刻胶、龙头、产能领先；总市值415亿，处于进可攻退可守区间；PE(TTM)119.0倍；毛利率41.9%，盈利能力优秀；ROE 3.5%偏低；营收同比5.5%；利润同比30.0%,86.9,月涨幅分位75%；换手率14.87%；成交额58.0亿；价在MA20上方,77.8,60日涨幅分位24%；52周位置87%；20日回撤0.0%,77.8,19
688012,中微公司,芯片智造,刻蚀设备,行业龙头、技术标杆、产能领先,75.8,120.5,2026-05-20 15:00:00,490.33,2.26,4.66,14171009598.0,141.71009598,3083.39573697,3083.3957369723,112.991,12.63,0.071,498.0,164.6097,2026-05-20,490.33,490.33,445.73199999999997,416.09499999999997,378.77149999999995,341.28083333333336,327.9495833333333,83.0276981852913,20.890039447731734,56.156050955414,41.36250936977455,67.43383984975242,12548600445.0,7948894894.15,0.0,1645,2026-03-31,2914986518.73,34.128538,930487319.17,197.201998,39.8926,4.0,22.1756,38.8237,1.48,0.7829457364341085,0.8062015503875969,0.3643410852713178,0.9069767441860465,0.5859375,0.5555555555555556,0.976993931737066,0.9845983935742971,68.0,刻蚀设备、行业龙头、龙头、技术标杆、产能领先；总市值3083亿，体量偏大导致赔率下降；PE(TTM)113.0倍，增速能部分消化估值；毛利率39.9%，盈利能力良好；ROE 4.0%偏低；营收同比34.1%；利润同比197.2%,78.8,月涨幅分位78%；换手率4.66%；成交额141.7亿；价在MA20上方,86.9,60日涨幅分位59%；52周位置98%；20日回撤0.0%,76.9,20
