股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),快照时间,现价,涨幅,周转率,成交额,成交额_亿元,流通市值_亿元,总市值_亿元,市盈率_TTM,市净率,股息率_TTM,52周最高,52周最低,日线日期,收盘价,信号价,MA5,MA10,MA20,MA60,MA120,RSI14,5日涨幅,20日涨幅,60日涨幅,120日涨幅,5日均成交额,20日均成交额,20日回撤,日线样本数,财报期,营收,营收同比,归母净利润,归母净利润同比,毛利率,ROE,资产负债率,每股净资产,每股收益,月涨幅分位,年涨幅分位,换手率分位,成交额分位,60日涨幅分位,120日涨幅分位,52周位置,距52周高点比例,基本面打分,基本面依据,短期走势打分,短期依据,中期走势打分,中期依据,综合打分,综合排名
000988,华工科技,光模块,高速光模块,全能龙头、NPO落地、国资背景、协同布局,78.5,115.2,2026-05-25 15:04:12,171.94,10.0,10.85,17898491776.02,178.9849177602,1727.97233865,1728.8613544158,101.736,14.792,0.144,171.94,41.2316,2026-05-22,156.31,171.94,155.894,148.46699999999998,135.346,118.48600000000002,97.95433333333334,72.35752849430114,16.666666666666675,34.42552459580324,108.60803416522087,117.15754376215615,17330084480.2,13413566982.1,5.213560151756225,6215,2026-03-31,4265855702.83,27.131332,638461927.07,55.758701,19.8116,5.61,48.7517,11.6235,0.64,0.8023255813953488,0.689922480620155,0.751937984496124,0.9224806201550387,0.921875,0.7698412698412699,1.0,1.0,63.0,高速光模块、龙头、国资背景；总市值1729亿，弹性或空间略受限；PE(TTM)101.7倍，增速能部分消化估值；毛利率19.8%，利润垫偏薄；ROE 5.6%；营收同比27.1%；利润同比55.8%,88.1,月涨幅分位80%；换手率10.85%；成交额179.0亿；价在MA20上方,96.1,60日涨幅分位92%；52周位置100%；20日回撤5.2%,80.5,11
688072,拓荆科技,芯片智造,薄膜沉积,PECVD龙头、产能领先,72.5,115.6,2026-05-25 15:00:00,721.0,16.86,5.18,9722979421.0,97.22979421,2038.21661652,2038.21661652,123.96,28.089,0.046,740.05,138.3739,2026-05-22,616.98,721.0,587.6400000000001,548.736,487.93050000000005,409.0071666666666,372.6410833333333,78.66484771197248,16.424500886892844,58.827163671935345,89.84,93.41065830721003,6749315769.6,3935224494.5,13.564768145161299,990,2026-03-31,1112431778.96,56.967342,570602298.59,488.291767,41.6891,8.25,60.9918,25.668,2.03,0.748062015503876,0.7325581395348837,0.3023255813953488,0.8294573643410853,0.8828125,0.6746031746031746,0.9683384465495639,0.9742584960475644,72.0,薄膜沉积、龙头、产能领先；总市值2038亿，弹性或空间略受限；PE(TTM)124.0倍，增速能部分消化估值；毛利率41.7%，盈利能力优秀；ROE 8.2%；营收同比57.0%；利润同比488.3%,77.3,月涨幅分位75%；换手率5.18%；成交额97.2亿；价在MA20上方,93.9,60日涨幅分位88%；52周位置97%；20日回撤13.6%,80.2,12
002281,光迅科技,光模块,硅光模块、高速光芯片、光纤光缆,国家队龙头、全产业链、双轨覆盖、技术储备,120.5,185.6,2026-05-25 15:04:54,223.98,3.76,9.49,15980200557.61,159.80200557610002,1745.92134953,1806.7923493295998,174.39,17.473,,246.8,40.304,2026-05-22,215.87,223.98,222.07200000000003,210.891,176.888,118.90483333333333,93.54633333333332,78.4753670920818,9.863097358644213,77.24772148780687,208.2976292487861,277.5271073802029,16948269071.4,13778069166.95,-5.2538071065989955,3999,2026-03-31,2773352847.92,24.794905,239931671.46,59.755889,26.8326,2.35,43.1308,12.8185,0.3,0.9922480620155039,0.9844961240310077,0.6976744186046512,0.8992248062015504,0.9921875,0.9841269841269841,0.8894893847822717,0.9075364667747163,58.0,硅光模块、高速光芯片、光纤光缆、国家队龙头、龙头、全产业链；总市值1807亿，弹性或空间略受限；PE(TTM)174.4倍；毛利率26.8%，处于一般水平；ROE 2.4%偏低；营收同比24.8%；利润同比59.8%,91.6,月涨幅分位99%；换手率9.49%；成交额159.8亿；价在MA20上方,98.0,60日涨幅分位99%；52周位置89%；20日回撤-5.3%,80.1,13
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,68.3,108.2,2026-05-25 15:00:00,329.22,5.79,5.33,2998200283.0,29.98200283,576.11655051,576.1165505112,70.045,12.555,0.152,344.2,129.7107,2026-05-22,311.19,329.22,306.476,290.88800000000003,271.98400000000004,257.40433333333334,247.66058333333334,71.1837308946729,12.424132947976862,26.8041237113402,17.461216170309136,56.77078085642317,2896842624.8,1959234342.35,1.6613142292490224,1656,2026-03-31,723928401.13,32.761799,207668028.8,23.007228,55.4642,5.7,15.6957,26.2216,1.23,0.6085271317829457,0.5891472868217055,0.32558139534883723,0.5116279069767442,0.359375,0.5079365079365079,0.9301596862873814,0.9564787914003487,84.0,CMP设备、龙头、产能领先；总市值576亿，处于进可攻退可守区间；PE(TTM)70.0倍；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0%,70.6,月涨幅分位61%；换手率5.33%；成交额30.0亿；价在MA20上方,81.2,60日涨幅分位36%；52周位置93%；20日回撤1.7%,79.1,14
603083,剑桥科技,光模块,高速光模块、LPO模块,弹性龙头、业绩高增、北美订单、资金关注,85.6,120.3,2026-05-25 15:00:00,209.0,10.0,12.12,6653010991.0,66.53010991,575.97969957,737.03927957,210.354,9.746,0.15,209.3415,34.9892,2026-05-22,190.0,209.0,189.902,190.69,180.103,136.60083333333333,125.24966666666666,59.987738837233074,1.155300005323956,18.063754427390787,87.19211822660098,68.84386385852662,5532598410.8,6101227552.75,3.2506669301452407,2068,2026-03-31,1286551914.15,43.981309,118328991.17,276.44051,29.3292,1.58,32.0066,21.4452,0.34,0.872093023255814,0.7829457364341085,0.7906976744186046,0.7751937984496124,0.859375,0.5634920634920635,0.998041322081785,0.998368694214955,66.0,高速光模块、龙头；总市值737亿，处于进可攻退可守区间；PE(TTM)210.4倍，增速能部分消化估值；毛利率29.3%，处于一般水平；ROE 1.6%偏低；营收同比44.0%；利润同比276.4%,80.8,月涨幅分位87%；换手率12.12%；成交额66.5亿；价在MA20上方,92.8,60日涨幅分位86%；52周位置100%；20日回撤3.3%,78.5,15
002916,深南电路,芯片智造,PCB、ABF载板,封装基板龙头、国内PCB龙头、产能领先,90.2,150.3,2026-05-25 15:04:24,400.0,5.74,2.44,6472786189.12,64.72786189119999,2659.2378,2724.66638,74.966,15.061,0.6,409.74,79.6799,2026-05-22,378.27,400.0,344.85,339.067,326.04949999999997,278.9245,250.65483333333333,72.89571962079863,17.02088167053364,28.08383841804083,60.9659574468085,89.17283456691337,4015652044.0,3664421715.65,5.744573981547574,2043,2026-03-31,6595587902.38,37.899447,850230796.58,73.005177,29.169,4.83,47.2425,26.558,1.28,0.8953488372093024,0.9186046511627907,0.05426356589147287,0.7674418604651163,0.75,0.6507936507936508,0.9704902228412341,0.9762288280372919,68.0,ABF载板、PCB、龙头、产能领先；总市值2725亿，体量偏大导致赔率下降；PE(TTM)75.0倍，增速能部分消化估值；毛利率29.2%，处于一般水平；ROE 4.8%偏低；营收同比37.9%；利润同比73.0%,79.4,月涨幅分位90%；换手率2.44%；成交额64.7亿；价在MA20上方,91.1,60日涨幅分位75%；52周位置97%；20日回撤5.7%,78.4,16
000021,深科技,芯片智造,存储芯片,核心供应商、国产替代,92.3,145.6,2026-05-25 15:04:54,41.15,9.06,15.12,9437023415.83,94.3702341583,647.71082662,647.80575967,54.032,4.849,0.535,41.5,16.62,2026-05-22,37.73,41.15,37.33,35.454,32.56,30.8365,28.708000000000002,77.00127064803047,12.091503267973858,30.779896013864793,16.847321152059447,57.86610878661087,8578226470.8,4685495488.25,8.71862615587846,7728,2026-03-31,3723775220.39,10.673867,242178267.01,35.348679,17.0662,1.83,41.6829,8.4868,0.1539,0.9108527131782945,0.8953488372093024,0.9302325581395349,0.813953488372093,0.3515625,0.5158730158730159,0.9859324758842443,0.9915662650602409,65.0,存储芯片、国产替代、核心供应商、核心；总市值648亿，处于进可攻退可守区间；PE(TTM)54.0倍，增速能部分消化估值；毛利率17.1%，利润垫偏薄；ROE 1.8%偏低；营收同比10.7%；利润同比35.3%,91.3,月涨幅分位91%；换手率15.12%；成交额94.4亿；价在MA20上方,82.0,60日涨幅分位35%；52周位置99%；20日回撤8.7%,78.0,17
002384,东山精密,光模块,高速光模块、CPO光引擎、PCB,体量最大、光芯片布局、CPO配套、产能领先,92.3,145.6,2026-05-25 15:04:51,226.24,2.58,6.0,18617374645.71,186.17374645709998,3136.41426612,4143.8288803968,203.119,18.305,,230.0,27.37,2026-05-22,220.55,226.24,216.77000000000004,216.06,203.87099999999998,143.57683333333333,110.338,67.59402869329197,8.458323088271458,30.1948051948052,182.82893049499873,207.64402287627286,18950552868.0,18348934502.9,1.452914798206284,3701,2026-03-31,13137636263.36,52.723433,1109892942.38,143.471032,19.3275,5.05,63.6888,12.3595,0.61,0.9108527131782945,0.8953488372093024,0.3875968992248062,0.9302325581395349,0.9765625,0.9523809523809523,0.9814440112520357,0.9836521739130435,55.0,CPO光引擎、高速光模块、PCB、产能领先；总市值4144亿，体量偏大导致赔率下降；PE(TTM)203.1倍，增速能部分消化估值；毛利率19.3%，利润垫偏薄；ROE 5.0%；营收同比52.7%；利润同比143.5%,86.9,月涨幅分位91%；换手率6.00%；成交额186.2亿；价在MA20上方,98.8,60日涨幅分位98%；52周位置98%；20日回撤1.5%,77.7,18
300236,上海新阳,芯片智造,光刻胶,g线核心、国产替代,65.2,102.5,2026-05-25 15:34:51,109.67,10.95,9.7,2817146554.39,28.1714655439,305.48589686,343.6862071951,97.311,7.143,0.436,114.77,34.6953,2026-05-22,98.85,109.67,101.59599999999999,100.014,95.5775,84.52133333333333,77.09991666666666,53.59493053863025,0.5492828806835437,14.040147669589276,26.325878594249197,78.46181621231267,1714477599.0,1578163282.2,3.873839742375451,3578,2026-03-31,577317550.4,33.049216,103691172.99,102.593445,42.1847,1.94,26.064,15.3541,0.3323,0.5,0.46511627906976744,0.7093023255813954,0.4806201550387597,0.4921875,0.6031746031746031,0.9363094710314245,0.9555633005140717,76.0,光刻胶、国产替代、核心；总市值344亿，处于进可攻退可守区间；PE(TTM)97.3倍，增速能部分消化估值；毛利率42.2%，盈利能力优秀；ROE 1.9%偏低；营收同比33.0%；利润同比102.6%,72.5,月涨幅分位50%；换手率9.70%；成交额28.2亿；价在MA20上方,84.9,60日涨幅分位49%；52周位置94%；20日回撤3.9%,77.6,19
300373,扬杰科技,芯片智造,功率半导体,行业核心、国产替代、技术领先,68.3,102.5,2026-05-25 15:34:30,95.24,10.26,8.14,4087395349.99,40.8739534999,516.33257406,517.4844323387999,37.758,5.222,0.966,96.3,46.419,2026-05-22,86.38,95.24,81.742,81.485,80.154,78.0175,74.31308333333332,61.94148936170212,4.2103993244058335,6.813404229009512,1.4802631578947345,32.586339217191075,2285042932.6,1897025491.45,10.257003936096321,2949,2026-03-31,2129692752.55,34.86783,384909639.0,41.012307,36.8127,3.96,39.4263,18.2378,0.71,0.6085271317829457,0.46511627906976744,0.5968992248062015,0.6434108527131783,0.171875,0.3333333333333333,0.9787494236282351,0.9889927310488058,79.0,技术领先、国产替代、核心；总市值517亿，处于进可攻退可守区间；PE(TTM)37.8倍，增速能部分消化估值；毛利率36.8%，盈利能力良好；ROE 4.0%偏低；营收同比34.9%；利润同比41.0%,75.4,月涨幅分位61%；换手率8.14%；成交额40.9亿；价在MA20上方,76.5,60日涨幅分位17%；52周位置98%；20日回撤10.3%,77.2,20
688498,源杰科技,光模块,高速光芯片,光芯片龙头、EML量产、技术壁垒、国产核心,130.2,195.6,2026-05-25 15:00:00,1084.16,1.67,4.29,5633893753.0,56.33893753,1332.34746839,1349.7832872832,379.104,53.462,0.063,1219.2039,87.6802,2026-05-22,1066.4,1084.16,1069.092,1104.289,1067.4365,829.4655,649.5303333333334,51.8217571336995,-0.8673180073066611,10.478005925864542,106.89521370506183,169.51752723228958,5426192560.8,5669160128.8,-9.230498739963666,825,2026-03-31,355278486.49,320.939943,179441968.61,1153.072011,77.8079,7.38,10.7162,29.3752,2.09,1.0,0.9922480620155039,0.22093023255813954,0.7286821705426356,0.9140625,0.8888888888888888,0.8806530521632027,0.8892360006394338,75.0,高速光芯片、龙头、核心；总市值1350亿，体量适中；PE(TTM)379.1倍，增速能部分消化估值；毛利率77.8%，盈利壁垒强；ROE 7.4%；营收同比320.9%；利润同比1153.1%,64.2,月涨幅分位100%；换手率4.29%；成交额56.3亿；价在MA20上方,92.4,60日涨幅分位91%；52周位置88%；20日回撤-9.2%,77.0,21
688012,中微公司,芯片智造,刻蚀设备,行业龙头、技术标杆、产能领先,75.8,120.5,2026-05-25 15:00:00,485.3,3.34,5.79,16943297521.0,169.43297521,3051.76503814,3051.765038143,111.832,18.705,0.072,533.33,164.6097,2026-05-22,469.6,485.3,470.79799999999994,435.175,394.9205,345.54583333333335,330.83208333333334,75.26683842473317,8.477708477708479,52.03315203315204,36.31349782293179,53.46405228758171,14506942095.6,9225771031.9,-1.0258397405828679,1647,2026-03-31,2914986518.73,34.128538,930487319.17,197.201998,39.8926,4.0,22.1756,38.8237,1.48,0.7829457364341085,0.8062015503875969,0.37209302325581395,0.9147286821705426,0.609375,0.47619047619047616,0.8697386609850337,0.9099431871449196,68.0,刻蚀设备、行业龙头、龙头、技术标杆、产能领先；总市值3052亿，体量偏大导致赔率下降；PE(TTM)111.8倍，增速能部分消化估值；毛利率39.9%，盈利能力良好；ROE 4.0%偏低；营收同比34.1%；利润同比197.2%,81.0,月涨幅分位78%；换手率5.79%；成交额169.4亿；价在MA20上方,85.0,60日涨幅分位61%；52周位置87%；20日回撤-1.0%,77.0,21
002436,兴森科技,芯片智造,ABF载板、PCB,ABF载板龙头、封装基板核心、产能领先,80.3,120.5,2026-05-25 15:04:24,38.12,7.62,13.1,7418303689.88,74.1830368988,578.6350803,647.9155622156,448.949,12.139,0.079,38.2,11.25,2026-05-22,35.42,38.12,33.738,33.37,31.271500000000003,26.043000000000003,23.961916666666664,74.50738916256157,12.480152429342661,25.55831265508686,54.807692307692314,72.10884353741498,5517369800.4,4863342820.85,7.622811970638055,3705,2026-03-31,1818166949.77,15.102723,18744694.13,99.99804,19.1748,0.35,63.8515,3.1402,0.01,0.8217054263565892,0.8062015503875969,0.8914728682170543,0.7906976744186046,0.71875,0.5793650793650794,0.9970315398886825,0.9979057591623035,57.0,ABF载板、PCB、龙头、产能领先、核心；总市值648亿，处于进可攻退可守区间；PE(TTM)448.9倍；毛利率19.2%，利润垫偏薄；ROE 0.3%偏低；营收同比15.1%；利润同比100.0%,89.7,月涨幅分位82%；换手率13.10%；成交额74.2亿；价在MA20上方,90.1,60日涨幅分位72%；52周位置100%；20日回撤7.6%,76.7,23
300666,江丰电子,芯片智造,靶材,高纯靶材龙头、产能领先,68.3,105.2,2026-05-25 15:34:33,207.99,5.79,7.73,3445613606.16,34.4561360616,459.89871914,551.8404885717,99.964,10.647,0.185,221.7727,67.5637,2026-05-22,196.6,207.99,202.968,193.587,182.4725,159.45333333333332,131.00166666666667,59.590747330960866,3.7576525226936885,25.302740599107707,35.81099751312517,116.6152490083737,3869915998.6,2969046871.7,-2.5807962529273976,2148,2026-03-31,1305505300.03,30.491723,209746920.31,33.416062,32.856,4.13,57.6862,19.5355,0.79,0.6085271317829457,0.5310077519379846,0.5155038759689923,0.5581395348837209,0.59375,0.7619047619047619,0.9106232450764873,0.9378521341896456,70.0,龙头、产能领先；总市值552亿，处于进可攻退可守区间；PE(TTM)100.0倍；毛利率32.9%，盈利能力良好；ROE 4.1%偏低；营收同比30.5%；利润同比33.4%,73.6,月涨幅分位61%；换手率7.73%；成交额34.5亿；价在MA20上方,88.2,60日涨幅分位59%；52周位置91%；20日回撤-2.6%,76.5,24
